Bandit,Reward,Algorithm
10020,0,EpsilonGreedy
10021,0,EpsilonGreedy
10022,1,EpsilonGreedy
10023,0,EpsilonGreedy
10024,0,EpsilonGreedy
10025,0,EpsilonGreedy
10026,0,EpsilonGreedy
10027,1,EpsilonGreedy
10028,0,EpsilonGreedy
10029,0,EpsilonGreedy
10030,1,EpsilonGreedy
10031,1,EpsilonGreedy
10032,0,EpsilonGreedy
10033,0,EpsilonGreedy
10034,0,EpsilonGreedy
10035,0,EpsilonGreedy
10036,0,EpsilonGreedy
10037,0,EpsilonGreedy
10038,0,EpsilonGreedy
10039,0,EpsilonGreedy
10040,0,EpsilonGreedy
10041,0,EpsilonGreedy
10042,1,EpsilonGreedy
10043,0,EpsilonGreedy
10044,0,EpsilonGreedy
10045,0,EpsilonGreedy
10046,1,EpsilonGreedy
10047,1,EpsilonGreedy
10048,0,EpsilonGreedy
10049,0,EpsilonGreedy
10050,0,EpsilonGreedy
10051,0,EpsilonGreedy
10052,1,EpsilonGreedy
10053,0,EpsilonGreedy
10054,0,EpsilonGreedy
10055,1,EpsilonGreedy
10056,1,EpsilonGreedy
10057,0,EpsilonGreedy
10058,1,EpsilonGreedy
10059,0,EpsilonGreedy
10060,1,EpsilonGreedy
10061,0,EpsilonGreedy
10062,0,EpsilonGreedy
10063,0,EpsilonGreedy
10064,0,EpsilonGreedy
10065,0,EpsilonGreedy
10066,0,EpsilonGreedy
10067,1,EpsilonGreedy
10068,0,EpsilonGreedy
10069,1,EpsilonGreedy
10070,1,EpsilonGreedy
10071,0,EpsilonGreedy
10072,1,EpsilonGreedy
10073,0,EpsilonGreedy
10074,0,EpsilonGreedy
10075,0,EpsilonGreedy
10076,0,EpsilonGreedy
10077,1,EpsilonGreedy
10078,0,EpsilonGreedy
10079,0,EpsilonGreedy
10080,0,EpsilonGreedy
10081,1,EpsilonGreedy
10082,0,EpsilonGreedy
10083,0,EpsilonGreedy
10084,1,EpsilonGreedy
10085,1,EpsilonGreedy
10086,0,EpsilonGreedy
10087,0,EpsilonGreedy
10088,1,EpsilonGreedy
10089,1,EpsilonGreedy
10090,0,EpsilonGreedy
10091,0,EpsilonGreedy
10092,1,EpsilonGreedy
10093,0,EpsilonGreedy
10094,0,EpsilonGreedy
10095,0,EpsilonGreedy
10096,1,EpsilonGreedy
10097,1,EpsilonGreedy
10098,0,EpsilonGreedy
10099,0,EpsilonGreedy
10100,0,EpsilonGreedy
10101,0,EpsilonGreedy
10102,1,EpsilonGreedy
10103,0,EpsilonGreedy
10104,0,EpsilonGreedy
10105,0,EpsilonGreedy
10106,0,EpsilonGreedy
10107,0,EpsilonGreedy
10108,0,EpsilonGreedy
10109,0,EpsilonGreedy
10110,1,EpsilonGreedy
10111,1,EpsilonGreedy
10112,0,EpsilonGreedy
10113,1,EpsilonGreedy
10114,0,EpsilonGreedy
10115,0,EpsilonGreedy
10116,0,EpsilonGreedy
10117,1,EpsilonGreedy
10118,0,EpsilonGreedy
10119,1,EpsilonGreedy
10120,1,EpsilonGreedy
10121,0,EpsilonGreedy
10122,1,EpsilonGreedy
10123,0,EpsilonGreedy
10124,0,EpsilonGreedy
10125,0,EpsilonGreedy
10126,1,EpsilonGreedy
10127,1,EpsilonGreedy
10128,0,EpsilonGreedy
10129,0,EpsilonGreedy
10130,0,EpsilonGreedy
10131,1,EpsilonGreedy
10132,0,EpsilonGreedy
10133,0,EpsilonGreedy
10134,0,EpsilonGreedy
10135,0,EpsilonGreedy
10136,0,EpsilonGreedy
10137,0,EpsilonGreedy
10138,0,EpsilonGreedy
10139,0,EpsilonGreedy
10140,0,EpsilonGreedy
10141,1,EpsilonGreedy
10142,0,EpsilonGreedy
10143,1,EpsilonGreedy
10144,0,EpsilonGreedy
10145,0,EpsilonGreedy
10146,0,EpsilonGreedy
10147,1,EpsilonGreedy
10148,0,EpsilonGreedy
10149,1,EpsilonGreedy
10150,1,EpsilonGreedy
10151,0,EpsilonGreedy
10152,1,EpsilonGreedy
10153,1,EpsilonGreedy
10154,0,EpsilonGreedy
10155,1,EpsilonGreedy
10156,0,EpsilonGreedy
10157,0,EpsilonGreedy
10158,1,EpsilonGreedy
10159,1,EpsilonGreedy
10160,0,EpsilonGreedy
10161,0,EpsilonGreedy
10162,0,EpsilonGreedy
10163,0,EpsilonGreedy
10164,0,EpsilonGreedy
10165,0,EpsilonGreedy
10166,1,EpsilonGreedy
10167,0,EpsilonGreedy
10168,0,EpsilonGreedy
10169,0,EpsilonGreedy
10170,1,EpsilonGreedy
10171,0,EpsilonGreedy
10172,0,EpsilonGreedy
10173,0,EpsilonGreedy
10174,0,EpsilonGreedy
10175,1,EpsilonGreedy
10176,1,EpsilonGreedy
10177,0,EpsilonGreedy
10178,1,EpsilonGreedy
10179,1,EpsilonGreedy
10180,1,EpsilonGreedy
10181,0,EpsilonGreedy
10182,1,EpsilonGreedy
10183,0,EpsilonGreedy
10184,1,EpsilonGreedy
10185,1,EpsilonGreedy
10186,0,EpsilonGreedy
10187,1,EpsilonGreedy
10188,0,EpsilonGreedy
10189,1,EpsilonGreedy
10190,1,EpsilonGreedy
10191,0,EpsilonGreedy
10192,1,EpsilonGreedy
10193,0,EpsilonGreedy
10194,0,EpsilonGreedy
10195,1,EpsilonGreedy
10196,1,EpsilonGreedy
10197,0,EpsilonGreedy
10198,0,EpsilonGreedy
10199,1,EpsilonGreedy
10200,1,EpsilonGreedy
10201,1,EpsilonGreedy
10202,1,EpsilonGreedy
10203,0,EpsilonGreedy
10204,0,EpsilonGreedy
10205,0,EpsilonGreedy
10206,0,EpsilonGreedy
10207,0,EpsilonGreedy
10208,1,EpsilonGreedy
10209,0,EpsilonGreedy
10210,0,EpsilonGreedy
10211,0,EpsilonGreedy
10212,1,EpsilonGreedy
10213,0,EpsilonGreedy
10214,0,EpsilonGreedy
10215,0,EpsilonGreedy
10216,0,EpsilonGreedy
10217,0,EpsilonGreedy
10218,1,EpsilonGreedy
10219,1,EpsilonGreedy
10220,0,EpsilonGreedy
10221,0,EpsilonGreedy
10222,0,EpsilonGreedy
10223,0,EpsilonGreedy
10224,0,EpsilonGreedy
10225,1,EpsilonGreedy
10226,1,EpsilonGreedy
10227,0,EpsilonGreedy
10228,0,EpsilonGreedy
10229,1,EpsilonGreedy
10230,0,EpsilonGreedy
10231,0,EpsilonGreedy
10232,0,EpsilonGreedy
10233,1,EpsilonGreedy
10234,1,EpsilonGreedy
10235,0,EpsilonGreedy
10236,0,EpsilonGreedy
10237,0,EpsilonGreedy
10238,1,EpsilonGreedy
10239,1,EpsilonGreedy
10240,0,EpsilonGreedy
10241,0,EpsilonGreedy
10242,0,EpsilonGreedy
10243,0,EpsilonGreedy
10244,0,EpsilonGreedy
10245,0,EpsilonGreedy
10246,0,EpsilonGreedy
10247,1,EpsilonGreedy
10248,0,EpsilonGreedy
10249,0,EpsilonGreedy
10250,1,EpsilonGreedy
10251,0,EpsilonGreedy
10252,0,EpsilonGreedy
10253,0,EpsilonGreedy
10254,0,EpsilonGreedy
10255,1,EpsilonGreedy
10256,0,EpsilonGreedy
10257,0,EpsilonGreedy
10258,0,EpsilonGreedy
10259,0,EpsilonGreedy
10260,0,EpsilonGreedy
10261,0,EpsilonGreedy
10262,1,EpsilonGreedy
10263,0,EpsilonGreedy
10264,0,EpsilonGreedy
10265,0,EpsilonGreedy
10266,1,EpsilonGreedy
10267,1,EpsilonGreedy
10268,0,EpsilonGreedy
10269,0,EpsilonGreedy
10270,0,EpsilonGreedy
10271,0,EpsilonGreedy
10272,1,EpsilonGreedy
10273,0,EpsilonGreedy
10274,0,EpsilonGreedy
10275,0,EpsilonGreedy
10276,0,EpsilonGreedy
10277,0,EpsilonGreedy
10278,0,EpsilonGreedy
10279,1,EpsilonGreedy
10280,0,EpsilonGreedy
10281,1,EpsilonGreedy
10282,0,EpsilonGreedy
10283,1,EpsilonGreedy
10284,0,EpsilonGreedy
10285,0,EpsilonGreedy
10286,1,EpsilonGreedy
10287,0,EpsilonGreedy
10288,0,EpsilonGreedy
10289,1,EpsilonGreedy
10290,0,EpsilonGreedy
10291,0,EpsilonGreedy
10292,0,EpsilonGreedy
10293,0,EpsilonGreedy
10294,0,EpsilonGreedy
10295,0,EpsilonGreedy
10296,0,EpsilonGreedy
10297,0,EpsilonGreedy
10298,0,EpsilonGreedy
10299,0,EpsilonGreedy
10300,0,EpsilonGreedy
10301,1,EpsilonGreedy
10302,1,EpsilonGreedy
10303,0,EpsilonGreedy
10304,0,EpsilonGreedy
10305,0,EpsilonGreedy
10306,0,EpsilonGreedy
10307,1,EpsilonGreedy
10308,0,EpsilonGreedy
10309,0,EpsilonGreedy
10310,0,EpsilonGreedy
10311,0,EpsilonGreedy
10312,0,EpsilonGreedy
10313,0,EpsilonGreedy
10314,1,EpsilonGreedy
10315,0,EpsilonGreedy
10316,1,EpsilonGreedy
10317,0,EpsilonGreedy
10318,0,EpsilonGreedy
10319,0,EpsilonGreedy
10320,0,EpsilonGreedy
10321,0,EpsilonGreedy
10322,0,EpsilonGreedy
10323,0,EpsilonGreedy
10324,0,EpsilonGreedy
10325,0,EpsilonGreedy
10326,0,EpsilonGreedy
10327,0,EpsilonGreedy
10328,0,EpsilonGreedy
10329,1,EpsilonGreedy
10330,0,EpsilonGreedy
10331,1,EpsilonGreedy
10332,0,EpsilonGreedy
10333,0,EpsilonGreedy
10334,0,EpsilonGreedy
10335,1,EpsilonGreedy
10336,0,EpsilonGreedy
10337,1,EpsilonGreedy
10338,1,EpsilonGreedy
10339,1,EpsilonGreedy
10340,0,EpsilonGreedy
10341,1,EpsilonGreedy
10342,1,EpsilonGreedy
10343,0,EpsilonGreedy
10344,0,EpsilonGreedy
10345,0,EpsilonGreedy
10346,0,EpsilonGreedy
10347,0,EpsilonGreedy
10348,0,EpsilonGreedy
10349,1,EpsilonGreedy
10350,1,EpsilonGreedy
10351,1,EpsilonGreedy
10352,0,EpsilonGreedy
10353,0,EpsilonGreedy
10354,0,EpsilonGreedy
10355,0,EpsilonGreedy
10356,0,EpsilonGreedy
10357,1,EpsilonGreedy
10358,0,EpsilonGreedy
10359,1,EpsilonGreedy
10360,1,EpsilonGreedy
10361,1,EpsilonGreedy
10362,0,EpsilonGreedy
10363,0,EpsilonGreedy
10364,0,EpsilonGreedy
10365,0,EpsilonGreedy
10366,0,EpsilonGreedy
10367,0,EpsilonGreedy
10368,1,EpsilonGreedy
10369,1,EpsilonGreedy
10370,0,EpsilonGreedy
10371,0,EpsilonGreedy
10372,0,EpsilonGreedy
10373,1,EpsilonGreedy
10374,0,EpsilonGreedy
10375,0,EpsilonGreedy
10376,0,EpsilonGreedy
10377,0,EpsilonGreedy
10378,1,EpsilonGreedy
10379,0,EpsilonGreedy
10380,0,EpsilonGreedy
10381,1,EpsilonGreedy
10382,1,EpsilonGreedy
10383,0,EpsilonGreedy
10384,0,EpsilonGreedy
10385,0,EpsilonGreedy
10386,0,EpsilonGreedy
10387,0,EpsilonGreedy
10388,0,EpsilonGreedy
10389,1,EpsilonGreedy
10390,0,EpsilonGreedy
10391,1,EpsilonGreedy
10392,0,EpsilonGreedy
10393,0,EpsilonGreedy
10394,0,EpsilonGreedy
10395,0,EpsilonGreedy
10396,0,EpsilonGreedy
10397,1,EpsilonGreedy
10398,0,EpsilonGreedy
10399,1,EpsilonGreedy
10400,0,EpsilonGreedy
10401,0,EpsilonGreedy
10402,1,EpsilonGreedy
10403,0,EpsilonGreedy
10404,0,EpsilonGreedy
10405,0,EpsilonGreedy
10406,1,EpsilonGreedy
10407,0,EpsilonGreedy
10408,0,EpsilonGreedy
10409,1,EpsilonGreedy
10410,0,EpsilonGreedy
10411,0,EpsilonGreedy
10412,1,EpsilonGreedy
10413,1,EpsilonGreedy
10414,0,EpsilonGreedy
10415,0,EpsilonGreedy
10416,0,EpsilonGreedy
10417,1,EpsilonGreedy
10418,1,EpsilonGreedy
10419,0,EpsilonGreedy
10420,0,EpsilonGreedy
10421,0,EpsilonGreedy
10422,0,EpsilonGreedy
10423,1,EpsilonGreedy
10424,0,EpsilonGreedy
10425,0,EpsilonGreedy
10426,0,EpsilonGreedy
10427,0,EpsilonGreedy
10428,0,EpsilonGreedy
10429,0,EpsilonGreedy
10430,1,EpsilonGreedy
10431,0,EpsilonGreedy
10432,0,EpsilonGreedy
10433,1,EpsilonGreedy
10434,0,EpsilonGreedy
10435,0,EpsilonGreedy
10436,0,EpsilonGreedy
10437,0,EpsilonGreedy
10438,0,EpsilonGreedy
10439,0,EpsilonGreedy
10440,0,EpsilonGreedy
10441,1,EpsilonGreedy
10442,0,EpsilonGreedy
10443,0,EpsilonGreedy
10444,0,EpsilonGreedy
10445,1,EpsilonGreedy
10446,0,EpsilonGreedy
10447,1,EpsilonGreedy
10448,0,EpsilonGreedy
10449,0,EpsilonGreedy
10450,0,EpsilonGreedy
10451,0,EpsilonGreedy
10452,0,EpsilonGreedy
10453,1,EpsilonGreedy
10454,0,EpsilonGreedy
10455,0,EpsilonGreedy
10456,0,EpsilonGreedy
10457,0,EpsilonGreedy
10458,0,EpsilonGreedy
10459,0,EpsilonGreedy
10460,0,EpsilonGreedy
10461,1,EpsilonGreedy
10462,0,EpsilonGreedy
10463,0,EpsilonGreedy
10464,0,EpsilonGreedy
10465,0,EpsilonGreedy
10466,0,EpsilonGreedy
10467,1,EpsilonGreedy
10468,0,EpsilonGreedy
10469,0,EpsilonGreedy
10470,1,EpsilonGreedy
10471,1,EpsilonGreedy
10472,0,EpsilonGreedy
10473,0,EpsilonGreedy
10474,0,EpsilonGreedy
10475,0,EpsilonGreedy
10476,0,EpsilonGreedy
10477,0,EpsilonGreedy
10478,1,EpsilonGreedy
10479,0,EpsilonGreedy
10480,0,EpsilonGreedy
10481,0,EpsilonGreedy
10482,0,EpsilonGreedy
10483,1,EpsilonGreedy
10484,0,EpsilonGreedy
10485,0,EpsilonGreedy
10486,0,EpsilonGreedy
10487,0,EpsilonGreedy
10488,0,EpsilonGreedy
10489,1,EpsilonGreedy
10490,0,EpsilonGreedy
10491,0,EpsilonGreedy
10492,1,EpsilonGreedy
10493,1,EpsilonGreedy
10494,1,EpsilonGreedy
10495,0,EpsilonGreedy
10496,0,EpsilonGreedy
10497,0,EpsilonGreedy
10498,0,EpsilonGreedy
10499,0,EpsilonGreedy
10500,0,EpsilonGreedy
10501,0,EpsilonGreedy
10502,0,EpsilonGreedy
10503,1,EpsilonGreedy
10504,0,EpsilonGreedy
10505,0,EpsilonGreedy
10506,0,EpsilonGreedy
10507,0,EpsilonGreedy
10508,1,EpsilonGreedy
10509,0,EpsilonGreedy
10510,1,EpsilonGreedy
10511,0,EpsilonGreedy
10512,1,EpsilonGreedy
10513,0,EpsilonGreedy
10514,0,EpsilonGreedy
10515,1,EpsilonGreedy
10516,0,EpsilonGreedy
10517,1,EpsilonGreedy
10518,0,EpsilonGreedy
10519,0,EpsilonGreedy
10520,0,EpsilonGreedy
10521,1,EpsilonGreedy
10522,0,EpsilonGreedy
10523,0,EpsilonGreedy
10524,0,EpsilonGreedy
10525,1,EpsilonGreedy
10526,0,EpsilonGreedy
10527,0,EpsilonGreedy
10528,0,EpsilonGreedy
10529,0,EpsilonGreedy
10530,1,EpsilonGreedy
10531,0,EpsilonGreedy
10532,1,EpsilonGreedy
10533,0,EpsilonGreedy
10534,0,EpsilonGreedy
10535,0,EpsilonGreedy
10536,1,EpsilonGreedy
10537,0,EpsilonGreedy
10538,0,EpsilonGreedy
10539,0,EpsilonGreedy
10540,0,EpsilonGreedy
10541,0,EpsilonGreedy
10542,0,EpsilonGreedy
10543,0,EpsilonGreedy
10544,0,EpsilonGreedy
10545,0,EpsilonGreedy
10546,1,EpsilonGreedy
10547,1,EpsilonGreedy
10548,1,EpsilonGreedy
10549,0,EpsilonGreedy
10550,0,EpsilonGreedy
10551,1,EpsilonGreedy
10552,1,EpsilonGreedy
10553,0,EpsilonGreedy
10554,1,EpsilonGreedy
10555,0,EpsilonGreedy
10556,1,EpsilonGreedy
10557,1,EpsilonGreedy
10558,1,EpsilonGreedy
10559,0,EpsilonGreedy
10560,1,EpsilonGreedy
10561,0,EpsilonGreedy
10562,0,EpsilonGreedy
10563,0,EpsilonGreedy
10564,0,EpsilonGreedy
10565,0,EpsilonGreedy
10566,0,EpsilonGreedy
10567,1,EpsilonGreedy
10568,0,EpsilonGreedy
10569,1,EpsilonGreedy
10570,0,EpsilonGreedy
10571,0,EpsilonGreedy
10572,1,EpsilonGreedy
10573,1,EpsilonGreedy
10574,0,EpsilonGreedy
10575,0,EpsilonGreedy
10576,1,EpsilonGreedy
10577,0,EpsilonGreedy
10578,0,EpsilonGreedy
10579,1,EpsilonGreedy
10580,1,EpsilonGreedy
10581,0,EpsilonGreedy
10582,0,EpsilonGreedy
10583,0,EpsilonGreedy
10584,1,EpsilonGreedy
10585,0,EpsilonGreedy
10586,1,EpsilonGreedy
10587,0,EpsilonGreedy
10588,0,EpsilonGreedy
10589,0,EpsilonGreedy
10590,1,EpsilonGreedy
10591,1,EpsilonGreedy
10592,1,EpsilonGreedy
10593,0,EpsilonGreedy
10594,1,EpsilonGreedy
10595,0,EpsilonGreedy
10596,1,EpsilonGreedy
10597,0,EpsilonGreedy
10598,1,EpsilonGreedy
10599,0,EpsilonGreedy
10600,0,EpsilonGreedy
10601,1,EpsilonGreedy
10602,0,EpsilonGreedy
10603,1,EpsilonGreedy
10604,1,EpsilonGreedy
10605,0,EpsilonGreedy
10606,0,EpsilonGreedy
10607,0,EpsilonGreedy
10608,0,EpsilonGreedy
10609,1,EpsilonGreedy
10610,0,EpsilonGreedy
10611,1,EpsilonGreedy
10612,0,EpsilonGreedy
10613,1,EpsilonGreedy
10614,0,EpsilonGreedy
10615,0,EpsilonGreedy
10616,1,EpsilonGreedy
10617,0,EpsilonGreedy
10618,0,EpsilonGreedy
10619,0,EpsilonGreedy
10620,0,EpsilonGreedy
10621,0,EpsilonGreedy
10622,1,EpsilonGreedy
10623,0,EpsilonGreedy
10624,0,EpsilonGreedy
10625,0,EpsilonGreedy
10626,0,EpsilonGreedy
10627,0,EpsilonGreedy
10628,1,EpsilonGreedy
10629,0,EpsilonGreedy
10630,1,EpsilonGreedy
10631,0,EpsilonGreedy
10632,0,EpsilonGreedy
10633,1,EpsilonGreedy
10634,0,EpsilonGreedy
10635,0,EpsilonGreedy
10636,0,EpsilonGreedy
10637,1,EpsilonGreedy
10638,0,EpsilonGreedy
10639,0,EpsilonGreedy
10640,0,EpsilonGreedy
10641,0,EpsilonGreedy
10642,1,EpsilonGreedy
10643,0,EpsilonGreedy
10644,0,EpsilonGreedy
10645,0,EpsilonGreedy
10646,0,EpsilonGreedy
10647,1,EpsilonGreedy
10648,0,EpsilonGreedy
10649,0,EpsilonGreedy
10650,1,EpsilonGreedy
10651,0,EpsilonGreedy
10652,0,EpsilonGreedy
10653,1,EpsilonGreedy
10654,1,EpsilonGreedy
10655,0,EpsilonGreedy
10656,0,EpsilonGreedy
10657,0,EpsilonGreedy
10658,0,EpsilonGreedy
10659,1,EpsilonGreedy
10660,0,EpsilonGreedy
10661,0,EpsilonGreedy
10662,0,EpsilonGreedy
10663,0,EpsilonGreedy
10664,1,EpsilonGreedy
10665,0,EpsilonGreedy
10666,0,EpsilonGreedy
10667,1,EpsilonGreedy
10668,0,EpsilonGreedy
10669,0,EpsilonGreedy
10670,0,EpsilonGreedy
10671,0,EpsilonGreedy
10672,0,EpsilonGreedy
10673,1,EpsilonGreedy
10674,0,EpsilonGreedy
10675,1,EpsilonGreedy
10676,0,EpsilonGreedy
10677,0,EpsilonGreedy
10678,1,EpsilonGreedy
10679,0,EpsilonGreedy
10680,0,EpsilonGreedy
10681,1,EpsilonGreedy
10682,0,EpsilonGreedy
10683,1,EpsilonGreedy
10684,0,EpsilonGreedy
10685,1,EpsilonGreedy
10686,0,EpsilonGreedy
10687,1,EpsilonGreedy
10688,1,EpsilonGreedy
10689,0,EpsilonGreedy
10690,0,EpsilonGreedy
10691,0,EpsilonGreedy
10692,0,EpsilonGreedy
10693,1,EpsilonGreedy
10694,0,EpsilonGreedy
10695,1,EpsilonGreedy
10696,0,EpsilonGreedy
10697,1,EpsilonGreedy
10698,0,EpsilonGreedy
10699,0,EpsilonGreedy
10700,0,EpsilonGreedy
10701,0,EpsilonGreedy
10702,1,EpsilonGreedy
10703,0,EpsilonGreedy
10704,0,EpsilonGreedy
10705,0,EpsilonGreedy
10706,1,EpsilonGreedy
10707,1,EpsilonGreedy
10708,0,EpsilonGreedy
10709,1,EpsilonGreedy
10710,0,EpsilonGreedy
10711,1,EpsilonGreedy
10712,0,EpsilonGreedy
10713,0,EpsilonGreedy
10714,0,EpsilonGreedy
10715,1,EpsilonGreedy
10716,1,EpsilonGreedy
10717,1,EpsilonGreedy
10718,0,EpsilonGreedy
10719,0,EpsilonGreedy
10720,1,EpsilonGreedy
10721,0,EpsilonGreedy
10722,0,EpsilonGreedy
10723,1,EpsilonGreedy
10724,0,EpsilonGreedy
10725,1,EpsilonGreedy
10726,0,EpsilonGreedy
10727,0,EpsilonGreedy
10728,1,EpsilonGreedy
10729,0,EpsilonGreedy
10730,0,EpsilonGreedy
10731,0,EpsilonGreedy
10732,1,EpsilonGreedy
10733,1,EpsilonGreedy
10734,0,EpsilonGreedy
10735,0,EpsilonGreedy
10736,1,EpsilonGreedy
10737,1,EpsilonGreedy
10738,0,EpsilonGreedy
10739,0,EpsilonGreedy
10740,0,EpsilonGreedy
10741,0,EpsilonGreedy
10742,0,EpsilonGreedy
10743,0,EpsilonGreedy
10744,0,EpsilonGreedy
10745,0,EpsilonGreedy
10746,0,EpsilonGreedy
10747,1,EpsilonGreedy
10748,0,EpsilonGreedy
10749,0,EpsilonGreedy
10750,0,EpsilonGreedy
10751,0,EpsilonGreedy
10752,0,EpsilonGreedy
10753,1,EpsilonGreedy
10754,1,EpsilonGreedy
10755,0,EpsilonGreedy
10756,0,EpsilonGreedy
10757,1,EpsilonGreedy
10758,0,EpsilonGreedy
10759,1,EpsilonGreedy
10760,0,EpsilonGreedy
10761,0,EpsilonGreedy
10762,0,EpsilonGreedy
10763,1,EpsilonGreedy
10764,0,EpsilonGreedy
10765,0,EpsilonGreedy
10766,0,EpsilonGreedy
10767,1,EpsilonGreedy
10768,1,EpsilonGreedy
10769,1,EpsilonGreedy
10770,0,EpsilonGreedy
10771,0,EpsilonGreedy
10772,0,EpsilonGreedy
10773,0,EpsilonGreedy
10774,0,EpsilonGreedy
10775,0,EpsilonGreedy
10776,0,EpsilonGreedy
10777,0,EpsilonGreedy
10778,0,EpsilonGreedy
10779,1,EpsilonGreedy
10780,0,EpsilonGreedy
10781,1,EpsilonGreedy
10782,0,EpsilonGreedy
10783,0,EpsilonGreedy
10784,1,EpsilonGreedy
10785,0,EpsilonGreedy
10786,1,EpsilonGreedy
10787,0,EpsilonGreedy
10788,1,EpsilonGreedy
10789,0,EpsilonGreedy
10790,0,EpsilonGreedy
10791,1,EpsilonGreedy
10792,1,EpsilonGreedy
10793,0,EpsilonGreedy
10794,0,EpsilonGreedy
10795,0,EpsilonGreedy
10796,0,EpsilonGreedy
10797,0,EpsilonGreedy
10798,0,EpsilonGreedy
10799,0,EpsilonGreedy
10800,1,EpsilonGreedy
10801,0,EpsilonGreedy
10802,0,EpsilonGreedy
10803,0,EpsilonGreedy
10804,0,EpsilonGreedy
10805,0,EpsilonGreedy
10806,0,EpsilonGreedy
10807,0,EpsilonGreedy
10808,0,EpsilonGreedy
10809,1,EpsilonGreedy
10810,0,EpsilonGreedy
10811,0,EpsilonGreedy
10812,0,EpsilonGreedy
10813,0,EpsilonGreedy
10814,0,EpsilonGreedy
10815,0,EpsilonGreedy
10816,0,EpsilonGreedy
10817,0,EpsilonGreedy
10818,0,EpsilonGreedy
10819,0,EpsilonGreedy
10820,1,EpsilonGreedy
10821,0,EpsilonGreedy
10822,0,EpsilonGreedy
10823,1,EpsilonGreedy
10824,1,EpsilonGreedy
10825,0,EpsilonGreedy
10826,0,EpsilonGreedy
10827,0,EpsilonGreedy
10828,0,EpsilonGreedy
10829,0,EpsilonGreedy
10830,0,EpsilonGreedy
10831,1,EpsilonGreedy
10832,0,EpsilonGreedy
10833,1,EpsilonGreedy
10834,0,EpsilonGreedy
10835,0,EpsilonGreedy
10836,0,EpsilonGreedy
10837,0,EpsilonGreedy
10838,0,EpsilonGreedy
10839,1,EpsilonGreedy
10840,1,EpsilonGreedy
10841,0,EpsilonGreedy
10842,1,EpsilonGreedy
10843,0,EpsilonGreedy
10844,0,EpsilonGreedy
10845,0,EpsilonGreedy
10846,1,EpsilonGreedy
10847,0,EpsilonGreedy
10848,0,EpsilonGreedy
10849,0,EpsilonGreedy
10850,0,EpsilonGreedy
10851,1,EpsilonGreedy
10852,0,EpsilonGreedy
10853,0,EpsilonGreedy
10854,0,EpsilonGreedy
10855,0,EpsilonGreedy
10856,0,EpsilonGreedy
10857,0,EpsilonGreedy
10858,0,EpsilonGreedy
10859,0,EpsilonGreedy
10860,0,EpsilonGreedy
10861,0,EpsilonGreedy
10862,0,EpsilonGreedy
10863,0,EpsilonGreedy
10864,0,EpsilonGreedy
10865,1,EpsilonGreedy
10866,0,EpsilonGreedy
10867,0,EpsilonGreedy
10868,0,EpsilonGreedy
10869,0,EpsilonGreedy
10870,1,EpsilonGreedy
10871,0,EpsilonGreedy
10872,0,EpsilonGreedy
10873,0,EpsilonGreedy
10874,0,EpsilonGreedy
10875,0,EpsilonGreedy
10876,0,EpsilonGreedy
10877,1,EpsilonGreedy
10878,0,EpsilonGreedy
10879,0,EpsilonGreedy
10880,0,EpsilonGreedy
10881,0,EpsilonGreedy
10882,1,EpsilonGreedy
10883,0,EpsilonGreedy
10884,1,EpsilonGreedy
10885,0,EpsilonGreedy
10886,0,EpsilonGreedy
10887,0,EpsilonGreedy
10888,0,EpsilonGreedy
10889,0,EpsilonGreedy
10890,0,EpsilonGreedy
10891,0,EpsilonGreedy
10892,1,EpsilonGreedy
10893,0,EpsilonGreedy
10894,0,EpsilonGreedy
10895,0,EpsilonGreedy
10896,0,EpsilonGreedy
10897,0,EpsilonGreedy
10898,1,EpsilonGreedy
10899,0,EpsilonGreedy
10900,0,EpsilonGreedy
10901,0,EpsilonGreedy
10902,0,EpsilonGreedy
10903,0,EpsilonGreedy
10904,0,EpsilonGreedy
10905,0,EpsilonGreedy
10906,0,EpsilonGreedy
10907,0,EpsilonGreedy
10908,1,EpsilonGreedy
10909,0,EpsilonGreedy
10910,0,EpsilonGreedy
10911,1,EpsilonGreedy
10912,1,EpsilonGreedy
10913,0,EpsilonGreedy
10914,1,EpsilonGreedy
10915,0,EpsilonGreedy
10916,0,EpsilonGreedy
10917,0,EpsilonGreedy
10918,0,EpsilonGreedy
10919,0,EpsilonGreedy
10920,0,EpsilonGreedy
10921,0,EpsilonGreedy
10922,0,EpsilonGreedy
10923,0,EpsilonGreedy
10924,0,EpsilonGreedy
10925,0,EpsilonGreedy
10926,0,EpsilonGreedy
10927,0,EpsilonGreedy
10928,0,EpsilonGreedy
10929,0,EpsilonGreedy
10930,1,EpsilonGreedy
10931,1,EpsilonGreedy
10932,0,EpsilonGreedy
10933,0,EpsilonGreedy
10934,0,EpsilonGreedy
10935,0,EpsilonGreedy
10936,1,EpsilonGreedy
10937,0,EpsilonGreedy
10938,0,EpsilonGreedy
10939,1,EpsilonGreedy
10940,0,EpsilonGreedy
10941,0,EpsilonGreedy
10942,0,EpsilonGreedy
10943,0,EpsilonGreedy
10944,1,EpsilonGreedy
10945,0,EpsilonGreedy
10946,1,EpsilonGreedy
10947,1,EpsilonGreedy
10948,0,EpsilonGreedy
10949,1,EpsilonGreedy
10950,1,EpsilonGreedy
10951,1,EpsilonGreedy
